locus,gene,known_res,drug,r_carrier,s_carrier,n_rare_variants,n_total_variants,OR,p,product,p_corrected,significant
Rv1125,Rv1125,False,,1,5,6,9,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv1126c,Rv1126c,False,,1,2,4,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1127c,ppdK,False,,4,2,5,8,2.0,0.6748567641704906,,0.9516178317360338,False
Rv1128c,Rv1128c,False,,5,6,7,9,0.7575757575757576,0.751005048692617,,1.0,False
Rv1129c,Rv1129c,False,,3,2,5,5,1.457142857142857,1.0,,1.0,False
Rv1130,prpD,False,,4,8,8,9,0.4117647058823529,0.2159302455790701,,0.6475022882270176,False
Rv1131,prpC,False,,0,3,3,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv1132,Rv1132,False,,4,3,6,6,1.2941176470588236,1.0,,1.0,False
Rv1133c,metE,False,,4,8,9,9,0.4117647058823529,0.2159302455790701,,0.6475022882270176,False
Rv1134,Rv1134,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1135c,PPE16,False,,11,8,9,15,1.4259259259259258,0.5987446456686217,,0.911193566611215,False
Rv1138c,Rv1138c,False,,0,4,2,3,0.0,0.05119387185758014,,0.33592375281992326,False
Rv1139c,Rv1139c,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1140,Rv1140,False,,4,1,5,5,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv1141c,echA11,False,,2,3,5,5,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv1142c,echA10,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1143,mcr,False,,3,3,4,5,0.9428571428571428,1.0,,1.0,False
Rv1144,Rv1144,False,,2,1,2,3,1.9444444444444444,1.0,,1.0,False
Rv1145,Rv1145,False,,3,1,3,4,3.0,0.6150877869959483,,0.911193566611215,False
Rv1146,Rv1146,False,,3,3,6,6,0.9428571428571428,1.0,,1.0,False
Rv1147,Rv1147,False,,0,7,4,4,0.0,0.004638684771896191,,0.11499396864595803,False
Rv1148c,Rv1148c,False,,6,16,39,55,0.234375,0.010508098226050465,,0.16789810076776215,False
Rv1149,Rv1149,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1151c,Rv1151c,False,,0,5,1,1,0.0,0.023402912849179495,,0.23308133225942204,False
Rv1152,Rv1152,False,,4,4,4,4,0.9411764705882353,1.0,,1.0,False
Rv1153c,omt,False,,3,6,9,9,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv1154c,Rv1154c,False,,3,8,4,5,0.3,0.10829118978574412,,0.45614703969108017,False
Rv1155,Rv1155,False,,2,7,4,5,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv1156,Rv1156,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1157c,Rv1157c,False,,0,5,1,1,0.0,0.023402912849179495,,0.23308133225942204,False
Rv1158c,Rv1158c,False,,2,9,4,4,0.16666666666666666,0.022647941045836978,,0.23308133225942204,False
Rv1159,pimE,False,,0,2,1,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1159A,Rv1159A,False,,1,0,1,1,inf,1.0,,1.0,False
Rv1160,mutT2,False,,2,3,4,5,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv1161,narG,False,,6,6,10,12,0.9375,1.0,,1.0,False
Rv1162,narH,False,,3,3,5,6,0.9428571428571428,1.0,,1.0,False
Rv1163,narJ,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1164,narI,False,,2,2,4,4,0.9444444444444444,1.0,,1.0,False
Rv1165,typA,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1166,lpqW,False,,3,4,7,7,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv1167c,Rv1167c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv1168c,PPE17,False,,1,7,4,5,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv1170,mshB,False,,1,5,2,2,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv1171,Rv1171,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1172c,PE12,False,,3,11,6,6,0.19480519480519481,0.017434653667657445,,0.2323528092174648,False
Rv1173,fbiC,False,,3,3,6,6,0.9428571428571428,1.0,,1.0,False
Rv1174c,TB8.4,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1175c,fadH,False,,4,16,9,11,0.14705882352941177,0.0014374277981551943,,0.07839510068400252,False
Rv1176c,Rv1176c,False,,1,0,1,2,inf,1.0,,1.0,False
Rv1178,Rv1178,False,,2,3,4,5,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv1179c,Rv1179c,False,,8,6,11,11,1.3333333333333333,0.7689708938466124,,1.0,False
Rv1180,pks3,False,,0,7,6,8,0.0,0.004638684771896191,,0.11499396864595803,False
Rv1181,pks4,False,,4,14,12,14,0.18487394957983194,0.0063056122394467805,,0.12773368793622192,False
Rv1182,papA3,False,,3,5,4,6,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv1183,mmpL10,False,,3,5,7,8,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv1184c,Rv1184c,False,,6,6,4,4,0.9375,1.0,,1.0,False
Rv1185c,fadD21,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1186c,Rv1186c,False,,2,1,3,6,1.9444444444444444,1.0,,1.0,False
Rv1187,rocA,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv1188,Rv1188,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1189,sigI,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv1190,Rv1190,False,,1,2,3,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1191,Rv1191,False,,1,3,5,5,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv1192,Rv1192,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1193,fadD36,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1194c,Rv1194c,False,,2,5,3,3,0.34444444444444444,0.2552785444052043,,0.6654135587620951,False
Rv1195,PE13,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1196,PPE18,False,,6,21,43,53,0.13392857142857142,0.00022838276898769767,,0.03172219357082212,True
Rv1197,esxK,False,,1,5,5,8,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv1198,esxL,False,,8,12,15,17,0.5333333333333333,0.2982650236278486,,0.7580439097884962,False
Rv1199c,Rv1199c,False,,34,32,99,103,1.0625,1.0,,1.0,False
Rv1200,Rv1200,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1201c,dapD,False,,3,1,3,5,3.0,0.6150877869959483,,0.911193566611215,False
Rv1202,dapE,False,,0,3,2,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rv1203c,Rv1203c,False,,0,1,2,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1204c,Rv1204c,False,,3,9,9,10,0.2571428571428571,0.06110160373142372,,0.36221602880919246,False
Rv1205,Rv1205,False,,1,0,1,1,inf,1.0,,1.0,False
Rv1206,fadD6,False,,2,4,5,5,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv1207,folP2,False,,1,0,1,4,inf,1.0,,1.0,False
Rv1208,gpgS,False,,2,6,6,6,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv1210,tagA,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1212c,glgA,False,,0,5,5,5,0.0,0.023402912849179495,,0.23308133225942204,False
Rv1213,glgC,False,,5,8,7,8,0.5303030303030303,0.36876109849965005,,0.8226923185533414,False
Rv1214c,PE14,False,,0,3,3,4,0.0,0.11014439096630878,,0.45614703969108017,False
Rv1215c,Rv1215c,False,,2,5,8,9,0.34444444444444444,0.2552785444052043,,0.6654135587620951,False
Rv1216c,Rv1216c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv1217c,Rv1217c,False,,0,3,2,5,0.0,0.11014439096630878,,0.45614703969108017,False
Rv1218c,Rv1218c,False,,0,4,3,4,0.0,0.05119387185758014,,0.33592375281992326,False
Rv1219c,Rv1219c,False,,2,2,2,2,0.9444444444444444,1.0,,1.0,False
Rv1221,sigE,False,,2,3,4,4,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv1222,rseA,False,,2,1,1,1,1.9444444444444444,1.0,,1.0,False
Rv1223,htrA,False,,0,7,3,3,0.0,0.004638684771896191,,0.11499396864595803,False
Rv1224,tatB,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1225c,Rv1225c,False,,0,6,2,3,0.0,0.010514352149631367,,0.16789810076776215,False
Rv1226c,Rv1226c,False,,5,7,6,9,0.6277056277056277,0.5381454191169177,,0.8943860809983465,False
Rv1227c,Rv1227c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1228,lpqX,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv1228a,Rv1228a,False,,4,2,3,3,2.0,0.6748567641704906,,0.9516178317360338,False
Rv1229c,mrp,False,,0,8,3,3,0.0,0.002007788931119247,,0.0900963514027561,False
Rv1230c,Rv1230c,False,,3,9,9,10,0.2571428571428571,0.06110160373142372,,0.36221602880919246,False
Rv1231c,Rv1231c,False,,4,2,4,6,2.0,0.6748567641704906,,0.9516178317360338,False
Rv1232c,Rv1232c,False,,6,10,12,14,0.4875,0.26412770088756043,,0.680969236106474,False
Rv1233c,Rv1233c,False,,3,2,2,2,1.457142857142857,1.0,,1.0,False
Rv1234,Rv1234,False,,0,3,3,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv1235,lpqY,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv1236,sugA,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1237,sugB,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1238,sugC,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv1239c,corA,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1240,mdh,False,,0,5,2,2,0.0,0.023402912849179495,,0.23308133225942204,False
Rv1241,vapB33,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1242,vapC33,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1243c,PE_PGRS23,False,,8,13,18,21,0.4717948717948718,0.19931317931147713,,0.6475022882270176,False
Rv1244,lpqZ,False,,3,9,4,5,0.2571428571428571,0.06110160373142372,,0.36221602880919246,False
Rv1245c,Rv1245c,False,,2,7,5,5,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv1246c,relE,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv1248c,Rv1248c,False,,6,15,15,18,0.2625,0.019873777606825294,,0.23308133225942204,False
Rv1249c,Rv1249c,False,,1,3,6,7,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv1250,Rv1250,False,,3,5,6,7,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv1251c,Rv1251c,False,,6,15,13,17,0.2625,0.019873777606825294,,0.23308133225942204,False
Rv1252c,lprE,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1253,deaD,False,,3,3,4,6,0.9428571428571428,1.0,,1.0,False
Rv1254,Rv1254,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv1255c,Rv1255c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1256c,cyp130,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1257c,Rv1257c,False,,1,6,3,3,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv1258c,Rv1258c,False,,1,5,4,5,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv1259,udgB,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1260,Rv1260,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv1261c,Rv1261c,False,,2,2,2,2,0.9444444444444444,1.0,,1.0,False
Rv1263,amiB2,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv1264,Rv1264,False,,2,10,4,4,0.14444444444444443,0.01133804025595853,,0.17706322778578407,False
Rv1265,Rv1265,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1266c,pknH,False,,3,11,13,15,0.19480519480519481,0.017434653667657445,,0.2323528092174648,False
Rv1267c,embR,False,,0,4,2,3,0.0,0.05119387185758014,,0.33592375281992326,False
Rv1268c,Rv1268c,False,,1,0,1,2,inf,1.0,,1.0,False
Rv1269c,Rv1269c,False,,1,2,4,5,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1270c,lprA,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv1271c,Rv1271c,False,,2,1,4,4,1.9444444444444444,1.0,,1.0,False
Rv1272c,Rv1272c,False,,2,5,6,6,0.34444444444444444,0.2552785444052043,,0.6654135587620951,False
Rv1273c,Rv1273c,False,,4,5,5,7,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv1275,lprC,False,,1,0,1,1,inf,1.0,,1.0,False
Rv1276c,Rv1276c,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1277,Rv1277,False,,1,8,3,4,0.0945945945945946,0.012730682585194974,,0.178380512903226,False
Rv1278,Rv1278,False,,3,2,5,6,1.457142857142857,1.0,,1.0,False
Rv1279,Rv1279,False,,1,6,6,6,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv1280c,oppA,False,,1,3,4,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv1281c,oppD,False,,1,4,4,4,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv1282c,oppC,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv1283c,oppB,False,,3,1,4,4,3.0,0.6150877869959483,,0.911193566611215,False
Rv1284,canA,False,,1,0,1,1,inf,1.0,,1.0,False
Rv1285,cysD,False,,3,5,3,3,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv1286,Rv1286,False,,2,11,7,9,0.12626262626262627,0.005495365408026016,,0.12277465508170443,False
Rv1287,Rv1287,False,,1,0,1,1,inf,1.0,,1.0,False
Rv1288,Rv1288,False,,11,8,14,19,1.4259259259259258,0.5987446456686217,,0.911193566611215,False
Rv1289,Rv1289,False,,1,2,4,5,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1290c,Rv1290c,False,,5,6,8,9,0.7575757575757576,0.751005048692617,,1.0,False
Rv1291c,Rv1291c,False,,1,2,3,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1292,argS,False,,5,8,8,9,0.5303030303030303,0.36876109849965005,,0.8226923185533414,False
Rv1293,lysA,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1294,thrA,False,,1,0,2,3,inf,1.0,,1.0,False
Rv1295,thrC,False,,4,4,6,6,0.9411764705882353,1.0,,1.0,False
Rv1296,thrB,False,,1,6,3,4,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv1297,rho,False,,0,7,5,5,0.0,0.004638684771896191,,0.11499396864595803,False
Rv1299,prfA,False,,1,5,5,5,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv1300,hemK,False,,1,0,1,2,inf,1.0,,1.0,False
Rv1301,Rv1301,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1302,rfe,False,,0,8,4,4,0.0,0.002007788931119247,,0.0900963514027561,False
Rv1303,Rv1303,False,,1,3,4,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv1304,atpB,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1305,atpE,False,,0,5,1,1,0.0,0.023402912849179495,,0.23308133225942204,False
Rv1306,atpF,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1307,atpH,False,,1,0,1,1,inf,1.0,,1.0,False
Rv1308,atpA,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1309,atpG,False,,1,6,3,3,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv1310,atpD,False,,6,3,5,5,2.0625,0.48070571652470906,,0.8335072200774719,False
Rv1312,Rv1312,False,,3,8,5,5,0.3,0.10829118978574412,,0.45614703969108017,False
Rv1313c,Rv1313c,False,,4,4,4,9,0.9411764705882353,1.0,,1.0,False
Rv1314c,Rv1314c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1315,murA,False,,1,3,4,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
RVnc0021,mcr3,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rvnr01,rrs,False,,7,5,6,7,1.4,0.7549573495070202,,1.0,False
Rvnr02,rrl,False,,3,6,7,7,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv1316c,ogt,False,,4,2,3,4,2.0,0.6748567641704906,,0.9516178317360338,False
Rv1317c,alkA,False,,1,4,6,8,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv1318c,Rv1318c,False,,6,8,17,18,0.65625,0.5600820770329243,,0.911193566611215,False
Rv1319c,Rv1319c,False,,7,5,31,38,1.4,0.7549573495070202,,1.0,False
Rv1320c,Rv1320c,False,,0,7,6,7,0.0,0.004638684771896191,,0.11499396864595803,False
Rv1321,Rv1321,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1322,Rv1322,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1323,fadA4,False,,3,10,7,7,0.22285714285714286,0.0332281708170136,,0.28384063987063424,False
Rv1324,Rv1324,False,,4,3,6,6,1.2941176470588236,1.0,,1.0,False
Rv1325c,PE_PGRS24,False,,10,11,14,16,0.8116883116883117,0.7980458588530503,,1.0,False
Rv1326c,glgB,False,,4,8,5,8,0.4117647058823529,0.2159302455790701,,0.6475022882270176,False
Rv1327c,glgE,False,,4,5,6,6,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv1328,glgP,False,,3,5,6,8,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv1329c,dinG,False,,1,4,4,5,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv1330c,pncB1,False,,2,9,4,5,0.16666666666666666,0.022647941045836978,,0.23308133225942204,False
Rv1331,Rv1331,False,,3,0,2,2,inf,0.24028137726767862,,0.6477547394782668,False
Rv1332,Rv1332,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv1333,Rv1333,False,,0,7,2,3,0.0,0.004638684771896191,,0.11499396864595803,False
Rv1334,mec,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1335,cysO,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1336,cysM,False,,6,3,5,5,2.0625,0.48070571652470906,,0.8335072200774719,False
Rv1337,Rv1337,False,,2,2,4,4,0.9444444444444444,1.0,,1.0,False
Rv1338,murI,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1339,Rv1339,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1340,rphA,False,,0,6,2,2,0.0,0.010514352149631367,,0.16789810076776215,False
Rv1341,Rv1341,False,,4,3,5,5,1.2941176470588236,1.0,,1.0,False
Rv1342c,Rv1342c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv1343c,lprD,False,,0,6,1,1,0.0,0.010514352149631367,,0.16789810076776215,False
Rv1344,mbtL,False,,0,8,2,2,0.0,0.002007788931119247,,0.0900963514027561,False
Rv1345,mbtM,False,,1,9,5,5,0.08108108108108109,0.005991541700743262,,0.12277465508170443,False
Rv1346,mbtN,False,,0,3,3,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv1347c,mbtK,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1348,irtA,False,,4,10,9,11,0.3058823529411765,0.0774223109103874,,0.44046260022970984,False
Rv1349,irtB,False,,2,3,3,3,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv1350,fabG2,False,,3,5,4,4,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv1351,Rv1351,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1353c,Rv1353c,False,,3,3,3,3,0.9428571428571428,1.0,,1.0,False
Rv1354c,Rv1354c,False,,5,5,7,8,0.9393939393939394,1.0,,1.0,False
Rv1355c,moeY,False,,6,7,6,9,0.7767857142857143,0.765120408744056,,1.0,False
Rv1356c,Rv1356c,False,,2,2,4,4,0.9444444444444444,1.0,,1.0,False
Rv1357c,Rv1357c,False,,4,4,3,3,0.9411764705882353,1.0,,1.0,False
Rv1358,Rv1358,False,,7,15,11,13,0.3161290322580645,0.04163915889746292,,0.33514088463950475,False
Rv1359,Rv1359,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv1360,Rv1360,False,,3,0,2,2,inf,0.24028137726767862,,0.6477547394782668,False
Rv1361c,PPE19,False,,9,19,26,32,0.2776769509981851,0.01596076518217725,,0.22188593165026807,False
Rv1362c,Rv1362c,False,,2,6,7,9,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv1363c,Rv1363c,False,,6,0,5,5,inf,0.02541675045848389,,0.23308133225942204,False
RVnc0015,mcr15,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1364c,Rv1364c,False,,1,9,7,8,0.08108108108108109,0.005991541700743262,,0.12277465508170443,False
Rv1365c,rsfA,False,,2,14,3,3,0.0873015873015873,0.0005154433691188145,,0.05508260438497248,False
Rv1366,Rv1366,False,,0,4,2,2,0.0,0.05119387185758014,,0.33592375281992326,False
Rv1367c,Rv1367c,False,,0,2,1,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1368,lprF,False,,1,5,6,7,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv1371,Rv1371,False,,2,2,4,5,0.9444444444444444,1.0,,1.0,False
Rv1372,Rv1372,False,,1,3,3,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv1373,Rv1373,False,,3,1,3,4,3.0,0.6150877869959483,,0.911193566611215,False
Rv1374c,Rv1374c,False,,2,0,2,3,inf,0.49352091817845234,,0.8335072200774719,False
Rv1375,Rv1375,False,,3,6,3,4,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv1376,Rv1376,False,,2,10,8,8,0.14444444444444443,0.01133804025595853,,0.17706322778578407,False
Rv1377c,Rv1377c,False,,3,6,4,4,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv1378c,Rv1378c,False,,2,3,5,6,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv1379,pyrR,False,,4,1,3,3,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv1380,pyrB,False,,0,5,4,4,0.0,0.023402912849179495,,0.23308133225942204,False
Rv1381,pyrC,False,,1,3,3,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv1382,Rv1382,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv1383,carA,False,,4,3,6,7,1.2941176470588236,1.0,,1.0,False
Rv1384,carB,False,,6,11,14,15,0.42613636363636365,0.17051760235422322,,0.6410232241205952,False
Rv1385,pyrF,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv1386,PE15,False,,2,3,4,4,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv1387,PPE20,False,,2,5,7,8,0.34444444444444444,0.2552785444052043,,0.6654135587620951,False
Rv1388,mihF,False,,1,0,1,2,inf,1.0,,1.0,False
Rv1389,gmk,False,,2,2,2,2,0.9444444444444444,1.0,,1.0,False
Rv1390,rpoZ,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1391,dfp,False,,1,4,5,5,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv1392,metK,False,,3,4,5,5,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv1393c,Rv1393c,False,,4,1,5,6,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv1394c,cyp132,False,,0,3,3,4,0.0,0.11014439096630878,,0.45614703969108017,False
Rv1395,Rv1395,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1396c,PE_PGRS25,False,,16,14,23,27,1.1428571428571428,0.8163770255153984,,1.0,False
Rv1397c,vapC10,False,,3,1,2,3,3.0,0.6150877869959483,,0.911193566611215,False
Rv1398c,vapB10,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv1399c,nlhH,False,,6,10,8,9,0.4875,0.26412770088756043,,0.680969236106474,False
Rv1400c,lipI,False,,3,1,4,6,3.0,0.6150877869959483,,0.911193566611215,False
Rv1401,Rv1401,False,,1,5,4,5,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv1402,priA,False,,4,9,13,13,0.35294117647058826,0.13187969254550178,,0.5306623269850212,False
Rv1403c,Rv1403c,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv1404,Rv1404,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
